convergenceTolerance_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
3, 3.0, 13, regularization, -0.0287370822386, 0.00592332390449, 4.85151288398, 0.0142767764452, 0.00499025537924, 2.86093102662
3, 3.0, 14, regularization, -0.0287010306277, 0.00579177566475, 4.95548037235, 0.0142881985035, 0.00513650645517, 2.78169581372
3, 3.0, 15, regularization, -0.0287382905428, 0.00572061759204, 5.02363426333, 0.0146369072877, 0.00501819598007, 2.91676677153
6, 7.0, 11, no_regularization, -0.0627249403196, 0.177845048827, 0.352694329885, 0.0290936020076, 0.171382767473, 0.169758035983
6, 7.0, 12, no_regularization, -0.0579365783496, 0.158153577896, 0.366331126493, 0.0216555182223, 0.160865161556, 0.134619068622
6, 7.0, 13, no_regularization, -0.067461263105, 0.0895951886764, 0.752956314972, 0.0275164960227, 0.0990577177625, 0.277782454959
6, 7.0, 14, no_regularization, -0.0500016968556, 0.177298693795, 0.28201954445, 0.0249719799937, 0.151277772424, 0.165073689238
6, 7.0, 15, no_regularization, -0.0668851267767, 0.12511464922, 0.534590690968, 0.0281275256881, 0.141613237801, 0.198622149489
6, 7.0, 11, regularization, -0.0608880893118, 0.0983150817148, 0.619315859273, 0.0325718952602, 0.0800019881918, 0.407138572383
6, 7.0, 12, regularization, -0.0597259547264, 0.0674276249806, 0.885778710781, 0.0265401418809, 0.0593916241539, 0.446866746936
6, 7.0, 13, regularization, -0.0670765710928, 0.0201433858021, 3.3299551402, 0.0311488972132, 0.00897460762042, 3.47078095563
6, 7.0, 14, regularization, -0.0549425998897, 0.0880761257806, 0.623808091043, 0.0301871571253, 0.0707022076123, 0.426962016389
6, 7.0, 15, regularization, -0.0674151440705, 0.0415808870649, 1.6213012475, 0.0282851377483, 0.0442750118546, 0.638851048559
5, 3.0, 21, no_regularization, -0.0287132400437, 0.00895064739639, 3.20795119862, 0.0149874907835, 0.00981982300027, 1.52624856712
5, 3.0, 22, no_regularization, -0.0287315412721, 0.0113678308823, 2.52744270824, 0.0146484078786, 0.0127854549327, 1.14570877264
5, 3.0, 23, no_regularization, -0.0287476459384, 0.020953495065, 1.37197378524, 0.0152941490153, 0.0101651170601, 1.50457185341
5, 3.0, 24, no_regularization, -0.0287322824161, 0.0212173772549, 1.35418633844, 0.0152891657368, 0.0203428400744, 0.751574789009
5, 3.0, 25, no_regularization, -0.0287498587198, 0.0109218020268, 2.63233655484, 0.0152425528336, 0.0127850311679, 1.19221866833
5, 3.0, 21, regularization, -0.0287171918271, 0.00585700957434, 4.90304676175, 0.0144049808359, 0.00492899058443, 2.92250118745
5, 3.0, 22, regularization, -0.0287375925431, 0.0058206050153, 4.93721743145, 0.0145210264324, 0.0050812216283, 2.85778253629
5, 3.0, 23, regularization, -0.0287509356299, 0.00578026564549, 4.97398171524, 0.0147195245058, 0.00540862678418, 2.7214901477
5, 3.0, 24, regularization, -0.0287336385191, 0.00573016367368, 5.01445336564, 0.0146826723029, 0.00519239805574, 2.82772471319
5, 3.0, 25, regularization, -0.0287585814769, 0.00571537349985, 5.03179389373, 0.0145816110004, 0.00531948381309, 2.7411702926
6, 9.0, 26, no_regularization, -0.0865308147931, 0.163279712753, 0.529954477099, 0.0319292492805, 0.159783942326, 0.199827647358
6, 9.0, 27, no_regularization, 0.0184637765245, 0.582615929828, 0.0316911632161, -0.0739288317845, 0.733374085145, 0.100806441463
6, 9.0, 28, no_regularization, 0.000511412249908, 0.334355590334, 0.00152954598246, -0.250247349939, 0.555427429716, 0.450549138465
6, 9.0, 29, no_regularization, 0.00360181091858, 0.480913410822, 0.00748952064452, -0.273997594998, 0.735493305332, 0.372535811016
6, 9.0, 30, no_regularization, -0.0634020291484, 0.42948388721, 0.147623766657, -0.0989827073776, 0.515716204755, 0.191932513396
6, 9.0, 26, regularization, -0.0865198366051, 0.0595144107584, 1.45376280304, 0.0360808415851, 0.066325809235, 0.543993989689
6, 9.0, 27, regularization, 0.0176368773586, 0.486165137022, 0.0362775444299, -0.0667761369289, 0.68859786686, 0.0969740688182
6, 9.0, 28, regularization, -0.00247969473105, 0.232436768097, 0.0106682550758, -0.249478449934, 0.516720450324, 0.482811256604
6, 9.0, 29, regularization, 0.00562869112484, 0.387917749856, 0.0145100117923, -0.268176164783, 0.725304747323, 0.369742740238
6, 9.0, 30, regularization, -0.0600891415342, 0.360670075688, 0.166604178125, -0.0882821854102, 0.455593459547, 0.193774040343
3, 11.0, 21, no_regularization, 0.00652805497058, 0.37691089828, 0.0173198891313, 0.027838931015, 0.351611296946, 0.0791753031167
3, 11.0, 22, no_regularization, -0.00871218124531, 0.496252236399, 0.0175559536185, -0.0887084128745, 0.706039592358, 0.125642264024
3, 11.0, 23, no_regularization, -0.0162914206329, 0.466704805148, 0.0349073342576, -0.0252696470921, 0.648403199981, 0.0389721196516
3, 11.0, 24, no_regularization, 0.00301994562252, 0.707462561356, 0.00426870026412, -0.0212262899276, 0.690797706141, 0.0307272154191
3, 11.0, 25, no_regularization, -0.0240668523342, 0.589143585465, 0.0408505717926, -0.0430324803151, 0.684477706961, 0.0628690750296
3, 11.0, 21, regularization, 0.00215068434661, 0.273665785881, 0.00785879878875, 0.0382932481488, 0.318648091746, 0.12017410159
3, 11.0, 22, regularization, -0.0113528991576, 0.389570408657, 0.0291420983353, -0.082038673383, 0.683445575861, 0.120036878254
3, 11.0, 23, regularization, -0.0164152444692, 0.343638614226, 0.0477689170822, -0.0236140547257, 0.601361369934, 0.0392676615198
3, 11.0, 24, regularization, 0.00208748936898, 0.629121134064, 0.0033181040279, -0.00252670441127, 0.63174482268, 0.00399956488847
3, 11.0, 25, regularization, -0.0255649351182, 0.522080809141, 0.0489673910065, -0.0304971794088, 0.642125343218, 0.0474941220291
4, 11.0, 11, no_regularization, 0.0150127612564, 0.511665562313, 0.0293409648063, -0.0793939777654, 0.789510666393, 0.10056099448
4, 11.0, 12, no_regularization, -0.038181773166, 0.550052520208, 0.0694147772499, -0.128732762336, 0.861700127382, 0.149393922833
4, 11.0, 13, no_regularization, 0.0129174220713, 0.524745589106, 0.0246165424531, -0.139770768494, 0.710701100812, 0.196666036305
4, 11.0, 14, no_regularization, 0.00690095996125, 0.567877503354, 0.0121521981774, -0.228598235896, 0.760139798293, 0.30073183434
4, 11.0, 15, no_regularization, -0.0346891760419, 0.530451972873, 0.0653955076348, -0.118419581721, 0.824046870285, 0.143704910474
4, 11.0, 11, regularization, 0.0165968687501, 0.438664597992, 0.0378349856042, -0.0871547353007, 0.767609443256, 0.113540467833
4, 11.0, 12, regularization, -0.0376023505727, 0.489712312115, 0.0767845725795, -0.133990410107, 0.794003322873, 0.168752958895
4, 11.0, 13, regularization, 0.00502786618949, 0.462204106673, 0.0108780214561, -0.13191576724, 0.653521351516, 0.201853798555
4, 11.0, 14, regularization, 0.010563456301, 0.521611244592, 0.0202515885357, -0.222000894558, 0.733105000376, 0.302822780425
4, 11.0, 15, regularization, -0.0346408096699, 0.445458802448, 0.0777643397764, -0.114957882618, 0.781358785677, 0.147125603149
3, 0.5, 1, no_regularization, -0.00479637896805, 0.00154848021073, 3.09747514679, 0.00246931987375, 0.00502362029246, 0.491541902053
3, 0.5, 2, no_regularization, -0.0047893476832, 0.00145731130547, 3.28642731668, 0.00248551430714, 0.00503608821292, 0.493540661333
3, 0.5, 3, no_regularization, -0.00479074394363, 0.00153537158619, 3.12025048966, 0.00231537668476, 0.00474227512707, 0.488241745305
3, 0.5, 4, no_regularization, -0.00477750054609, 0.00148134762607, 3.22510426454, 0.00228186185918, 0.00526344775185, 0.433529877518
3, 0.5, 5, no_regularization, -0.00479666371275, 0.00149625936363, 3.2057702223, 0.00215901930371, 0.00461227644653, 0.468102753323
3, 0.5, 1, regularization, -0.00479963299791, 0.00155722677233, 3.08216701844, 0.00185959312544, 0.00185784524558, 1.00094081025
3, 0.5, 2, regularization, -0.00479083096377, 0.00152079894055, 3.15020666836, 0.00188052540554, 0.0018144495668, 1.03641646477
3, 0.5, 3, regularization, -0.00478741317287, 0.00155280604637, 3.08307221243, 0.00170531535995, 0.00153364089454, 1.11193915474
3, 0.5, 4, regularization, -0.00477620077503, 0.00155944660969, 3.06275363668, 0.00166378960185, 0.0017821018105, 0.933610858848
3, 0.5, 5, regularization, -0.00480282106174, 0.00154463181325, 3.10936303432, 0.00153269269666, 0.00146658868218, 1.04507331557
8, 3.0, 21, no_regularization, -0.0287132401059, 0.00895064906684, 3.20795060687, 0.0149874905488, 0.00981982301026, 1.52624854167
8, 3.0, 22, no_regularization, -0.0287315415322, 0.0113678301606, 2.52744289159, 0.0146484091715, 0.0127854563744, 1.14570874457
8, 3.0, 23, no_regularization, -0.0287476459859, 0.0209534958078, 1.37197373887, 0.0152941481655, 0.0101651279044, 1.50457016472
8, 3.0, 24, no_regularization, -0.0287322824895, 0.0212173765652, 1.35418638592, 0.0152891670379, 0.0203428467897, 0.751574604869
8, 3.0, 25, no_regularization, -0.0287498592615, 0.0109218022031, 2.63233656193, 0.015242551536, 0.0127850265502, 1.19221899745
8, 3.0, 21, regularization, -0.0287171922806, 0.00585700799772, 4.90304815902, 0.0144049808468, 0.00492899107029, 2.92250090157
8, 3.0, 22, regularization, -0.0287375927215, 0.00582060422383, 4.93721813344, 0.0145210254348, 0.00508122002664, 2.85778324077
8, 3.0, 23, regularization, -0.0287509356851, 0.0057802657538, 4.97398163158, 0.0147195232419, 0.00540862071718, 2.72149296681
8, 3.0, 24, regularization, -0.0287336385235, 0.00573016240741, 5.01445447451, 0.0146826720914, 0.00519239578237, 2.8277259105
8, 3.0, 25, regularization, -0.0287585813148, 0.00571537322706, 5.03179410552, 0.01458160916, 0.00531948102159, 2.74117138511
2, 5.0, 1, no_regularization, -0.0479117401476, 0.0538353769802, 0.889967579593, 0.0245986900558, 0.0617624917562, 0.398278783067
2, 5.0, 2, no_regularization, -0.0479065869526, 0.0616237988641, 0.777403987349, 0.0235947548615, 0.0770286538949, 0.306311400609
2, 5.0, 3, no_regularization, -0.0479035992484, 0.0534009865386, 0.897054574333, 0.0242010782179, 0.0534913969887, 0.45242935463
2, 5.0, 4, no_regularization, -0.0478876557182, 0.0464930675802, 1.02999561463, 0.0235120696419, 0.0535667441974, 0.438930347442
2, 5.0, 5, no_regularization, -0.0479207125605, 0.0512505487377, 0.935028282444, 0.0231179880531, 0.0676146602974, 0.3419079228
2, 5.0, 1, regularization, -0.0479066010048, 0.010897817652, 4.39598115279, 0.0237553036711, 0.00589188317589, 4.03186943155
2, 5.0, 2, regularization, -0.0478937776612, 0.0107374168337, 4.46045621615, 0.0235757223181, 0.00504333797577, 4.67462669196
2, 5.0, 3, regularization, -0.0478946917667, 0.00988283145222, 4.84625200766, 0.0232587407117, 0.00521612332903, 4.45900896979
2, 5.0, 4, regularization, -0.0479007829025, 0.0107016118704, 4.47603440327, 0.0235350909312, 0.0062539554957, 3.76323287675
2, 5.0, 5, regularization, -0.0479203006855, 0.0109024441266, 4.39537227883, 0.0232771763061, 0.00505153753752, 4.60793889646
2, 1.0, 1, no_regularization, -0.00957765209338, 0.00231811446008, 4.13165624835, 0.00451809726285, 0.00571572285383, 0.7904682187
2, 1.0, 2, no_regularization, -0.00958219044791, 0.00235360688913, 4.07127906201, 0.0046903854154, 0.00543813624502, 0.862498695154
2, 1.0, 3, no_regularization, -0.00957696185421, 0.00231249715575, 4.14139400362, 0.00465346409288, 0.00573579553348, 0.811302297253
2, 1.0, 4, no_regularization, -0.00959443436961, 0.00247231844267, 3.88074376019, 0.00444443774004, 0.00586631655149, 0.757619828564
2, 1.0, 5, no_regularization, -0.00959636464768, 0.00245183322436, 3.91395489397, 0.00447324305902, 0.00561775427026, 0.796268908148
2, 1.0, 1, regularization, -0.009583938713, 0.0022972149655, 4.17198166341, 0.00490377907999, 0.00348432455771, 1.4073829802
2, 1.0, 2, regularization, -0.00958720296718, 0.00228518989876, 4.19536379554, 0.00501435017286, 0.00338939978372, 1.47942128189
2, 1.0, 3, regularization, -0.00957470737935, 0.00224401162256, 4.26678154564, 0.00498393197164, 0.00358958828542, 1.38844111786
2, 1.0, 4, regularization, -0.00958154894731, 0.00228291834217, 4.1970616164, 0.0048411491254, 0.00335345586231, 1.44362989232
2, 1.0, 5, regularization, -0.00959830203854, 0.00233934784245, 4.1029819783, 0.00487419994932, 0.00316315198977, 1.54093131316
2, 5.0, 6, no_regularization, -0.0478811850052, 0.044066379675, 1.08656951986, 0.0239278968466, 0.0502377072013, 0.476293568708
2, 5.0, 7, no_regularization, -0.0479033933839, 0.0462103050338, 1.03663876161, 0.0243814420266, 0.0605727603636, 0.402514956892
2, 5.0, 8, no_regularization, -0.0478407878213, 0.0385490548683, 1.2410365957, 0.0234762528938, 0.0626323795028, 0.374826137538
2, 5.0, 9, no_regularization, -0.0479185224675, 0.0416202229207, 1.15132786671, 0.0230603938487, 0.0610195749305, 0.377917969356
2, 5.0, 10, no_regularization, -0.0478693849298, 0.0650078934129, 0.736362654083, 0.0244622480664, 0.0562631608838, 0.434782683413
2, 5.0, 6, regularization, -0.0478861216707, 0.00995804915445, 4.80878542855, 0.0233569820311, 0.00542216754711, 4.30768356532
2, 5.0, 7, regularization, -0.0478981013775, 0.0106868495966, 4.48196645277, 0.0236641103966, 0.0053550319174, 4.41904189585
2, 5.0, 8, regularization, -0.0478517318083, 0.00992295999978, 4.82232436786, 0.0232467700719, 0.00535830134698, 4.33845888212
2, 5.0, 9, regularization, -0.047909043235, 0.0114836186976, 4.17194653503, 0.0234597332686, 0.0054403424069, 4.31217954937
2, 5.0, 10, regularization, -0.0478695824136, 0.0102530783415, 4.66880099998, 0.0234248619035, 0.00611051744025, 3.83353163338
5, 7.0, 11, no_regularization, -0.0627249401366, 0.177845048301, 0.3526943299, 0.0290936006563, 0.171382761015, 0.169758034495
5, 7.0, 12, no_regularization, -0.057936578068, 0.158153576341, 0.366331128316, 0.0216555177677, 0.160865158486, 0.134619068365
5, 7.0, 13, no_regularization, -0.0674612632443, 0.0895951880672, 0.752956321646, 0.0275165001072, 0.0990577108855, 0.277782515478
5, 7.0, 14, no_regularization, -0.0500016966781, 0.177298693176, 0.282019544433, 0.0249719803014, 0.151277777797, 0.165073685408
5, 7.0, 15, no_regularization, -0.0668851264512, 0.125114648367, 0.534590692009, 0.0281275260264, 0.14161323918, 0.198622149944
5, 7.0, 11, regularization, -0.0608880893212, 0.0983150806474, 0.619315866093, 0.0325718948151, 0.0800019898185, 0.407138558541
5, 7.0, 12, regularization, -0.0597259547902, 0.0674276246389, 0.885778716217, 0.0265401418589, 0.0593916249407, 0.446866740646
5, 7.0, 13, regularization, -0.0670765710961, 0.0201433894703, 3.32995453396, 0.0311488979543, 0.00897460999764, 3.47078011886
5, 7.0, 14, regularization, -0.054942599913, 0.088076118642, 0.623808141868, 0.030187158015, 0.0707022047011, 0.426962046553
5, 7.0, 15, regularization, -0.0674151446, 0.0415808873966, 1.6213012473, 0.0282851376755, 0.044275010544, 0.638851065826
6, 11.0, 1, no_regularization, 0.0204916263524, 0.50378474938, 0.040675360613, -0.0946953382163, 0.769932223655, 0.12299178461
6, 11.0, 2, no_regularization, 0.0600623407683, 0.720824760866, 0.0833244694537, -0.0527847186502, 0.561490230705, 0.0940082583162
6, 11.0, 3, no_regularization, -0.015585449845, 0.549115471428, 0.0283828277584, -0.137849002554, 0.753157979535, 0.183028005146
6, 11.0, 4, no_regularization, 0.0111424658149, 0.505234820025, 0.0220540338339, -0.0278008434765, 0.769850059691, 0.0361120235383
6, 11.0, 5, no_regularization, -0.015507491947, 0.54372343186, 0.0285209189788, -0.132422055887, 0.789451566608, 0.167739303446
6, 11.0, 1, regularization, 0.015403600478, 0.440380062698, 0.0349779696738, -0.0910558013396, 0.701980167962, 0.129712783203
6, 11.0, 2, regularization, 0.0636473924309, 0.670346870494, 0.0949469524396, -0.0571244351639, 0.514942643374, 0.110933588233
6, 11.0, 3, regularization, -0.0122406096401, 0.451332268599, 0.0271210602293, -0.147123768915, 0.713833582202, 0.206103737038
6, 11.0, 4, regularization, 0.00868170263793, 0.415481528234, 0.0208955201326, -0.0241988974718, 0.724501984639, 0.0334007331725
6, 11.0, 5, regularization, -0.0139841735245, 0.446719997904, 0.0313041135166, -0.129495029637, 0.735586275968, 0.176043292089
8, 7.0, 11, no_regularization, -0.062724940334, 0.177845048597, 0.352694330424, 0.0290936021339, 0.171382767524, 0.16975803667
8, 7.0, 12, no_regularization, -0.0579365783789, 0.158153577918, 0.366331126628, 0.0216555181805, 0.16086516182, 0.134619068141
8, 7.0, 13, no_regularization, -0.067461263068, 0.0895951885434, 0.752956315677, 0.0275164961123, 0.0990577172392, 0.277782457331
8, 7.0, 14, no_regularization, -0.0500016968669, 0.177298693787, 0.282019544526, 0.0249719799956, 0.151277772467, 0.165073689203
8, 7.0, 15, no_regularization, -0.0668851267551, 0.125114649117, 0.534590691234, 0.0281275254819, 0.14161323751, 0.198622148441
8, 7.0, 11, regularization, -0.0608880893235, 0.0983150820628, 0.619315857201, 0.0325718951195, 0.0800019886893, 0.407138568092
8, 7.0, 12, regularization, -0.0597259546617, 0.06742762505, 0.88577870891, 0.0265401417924, 0.0593916242668, 0.446866744596
8, 7.0, 13, regularization, -0.0670765711295, 0.0201433859689, 3.32995511445, 0.0311488972173, 0.00897460785482, 3.47078086544
8, 7.0, 14, regularization, -0.0549425999615, 0.0880761253777, 0.623808094712, 0.0301871570591, 0.0707022073813, 0.426962016848
8, 7.0, 15, regularization, -0.0674151441559, 0.0415808870839, 1.62130124881, 0.0282851376022, 0.0442750124988, 0.638851035963
8, 0.5, 6, no_regularization, -0.00479214084861, 0.001561983718, 3.0679838678, 0.00215376364615, 0.00489157653335, 0.440300510779
8, 0.5, 7, no_regularization, -0.00477780214791, 0.00150215203298, 3.1806382064, 0.00236660958317, 0.00496218291036, 0.476929130973
8, 0.5, 8, no_regularization, -0.00478702377023, 0.00147058194043, 3.25519009763, 0.00218614143213, 0.00490879927201, 0.445351563792
8, 0.5, 9, no_regularization, -0.00479332793465, 0.00143321347505, 3.34446195078, 0.00229141109871, 0.00466601866236, 0.491084855103
8, 0.5, 10, no_regularization, -0.00478728548757, 0.00152948099563, 3.13000651936, 0.00231260212276, 0.00486638201772, 0.475220012392
8, 0.5, 6, regularization, -0.00479090807765, 0.00159292908771, 3.00760913628, 0.00158686623398, 0.00148056803581, 1.07179555117
8, 0.5, 7, regularization, -0.00478024749347, 0.00157013020558, 3.04449113615, 0.0017379677053, 0.00191165084887, 0.90914494471
8, 0.5, 8, regularization, -0.0047890327485, 0.00153264093671, 3.12469322317, 0.00171290303752, 0.00157878093095, 1.08495295575
